Poly_LabelName,Poly_Longitude,Poly_Latitude,Poly_Time,Poly_EsuPingStart,Poly_Bottom,Poly_depth,Poly_limit_up,Poly_limit_down,Poly_sum_Sa_70,Poly_sum_Sa_200,Poly_mean_Sv_70,Poly_mean_Sv_200,Poly_pixel_number,FAROFA,MPA,Wind_exposure,distanceToCoast,distanceToShelfbreak,SaFish_70,SaNoFish_70,SaFish_200,SaNoFish_200,Sediment,nb_Sediment,Depth_std,Rugosity,Slope,ESU25row,Poly_sum_logSa_70,Poly_sum_logSa_200,logSaFish_70,logSaFish_200,logSaNoFish_70,logSaNoFish_200,SaFish_Other_70,SaFish_Other_200,logSaFish_Other_70,logSaFish_Other_200,distanceToShelfbreak_factor
bottom.small.fish.school,-32.45805044,-3.888210611,737168.6039,85043,55.018,53.3,49.13090126,56.69610601,1605548.678,1941814.31,-39.63943214,-17.90597058,36734,2,off50m,windward,1.9003949,0.494131969,549.5966,59.09974,318.5179,29.9769,NA,NA,0.231336759,0.71654482,0.004628463,14677,6.20562374780192,6.28820792090556,2.74083352524511,2.5044951931782,1.77887259318727,1.49103795376349,1604999.0814,1941495.7921,6.20547505876679,6.28813667730575,meso_upper
bottom.small.fish.school,-32.39869746,-3.888234398,737169.5372,161802,50.668,48.7,43.49839154,52.80678624,1791960.941,2042136.936,-39.68535004,-17.9513971,40831,2,in,windward,0.158569487,2.903183395,42.42818,22.49495,12.25398,8.726936,NA,1,0.305947334,0.637996938,0.014970053,16161,6.25332878155981,6.31008507311841,1.63777162921212,1.12234631091358,1.37097452513053,0.987976058371803,1791918.51282,2042124.68202,6.25331849867256,6.31008246709863,meso_upper
bottom.small.fish.school,-32.3999864,-3.885101448,737169.5387,162693,45.203,43.3,35.39338819,50.99317567,2161304.107,2224379.365,-39.76071165,-18.02732154,48590,2,in,windward,0.421687292,-3.245961019,200.6204,36.30309,75.61124,17.50375,NA,NA,0.191691927,0.666387404,0.006153232,16177,6.33471607967048,6.34720905282736,2.30453447201559,1.88429249171964,1.57174480806516,1.26725975214724,2161103.4866,2224303.75376,6.33467576496599,6.34719429001839,meso_upper
bottom.small.fish.school,-32.40194441,-3.882247888,737169.5401,163526,42.303,41.5,34.8006086,46.53457147,2283219.802,2291368.433,-39.78443614,-18.05103737,51319,2,in,windward,0.496665007,-3.589063833,423.1176,37.58535,313.9324,14.71426,NA,1,0.299535269,0.659730952,0.009169412,16193,6.35854791256483,6.36009511528224,2.62748629515314,2.49821734281303,1.58642244400231,1.19629393447969,2282796.6844,2291054.5006,6.35846742334213,6.36003561005905,meso_upper
bottom.small.fish.school,-32.40310931,-3.879805834,737169.5413,164249,39.44,36.7,29.09941592,42.00503111,2401692.465,2362846.861,-39.8055587,-18.07211675,53877,2,in,windward,0.463586094,-3.853915972,407.8107,17.20538,346.2338,6.645612,NA,1,0.250210887,0.640582766,0.016673733,16205,6.38051757635818,6.37343575918832,2.61152225427475,2.54062199311455,1.2601997483719,0.883412254638465,2401284.6543,2362500.6272,6.38044382632401,6.37337211630669,eu_lower
bottom.small.fish.school,-32.40360349,-3.878732149,737169.5419,164593,37.246,33.5,27.1732047,39.37254244,2524625.286,2408719.845,-39.81977524,-18.0874331,55810,2,in,windward,0.479553791,-3.972009876,1512.819,74.13538,532.9141,32.54282,NA,1,0.364177571,0.633516666,0.01525424,16211,6.40219709970617,6.38178647102324,3.18007395178203,2.72747139018051,1.87584448721137,1.52559957165575,2523112.467,2408186.9309,6.40193678162495,6.38169037551275,eu_lower
bottom.small.fish.school,-32.40443576,-3.87642673,737169.5432,165347,34.235,31.7,25.84882934,36.9367404,2877949.115,2577998.824,-39.86745015,-18.13534852,62286,2,in,windward,0.467522464,-4.22797449,1116.977,71.96297,418.5821,25.97634,NA,1,0.353604315,0.579708964,0.016568222,16222,6.45908326181463,6.41128288336811,3.04843286895664,2.6228169522645,1.86310250388887,1.43098302666919,2876832.138,2577580.2419,6.45891467268371,6.41121236255025,eu_lower
bottom.small.fish.school,-32.40527047,-3.876201913,737169.5461,167127,33.63172094,32.9,29.2602139,36.29775417,3765112.712,3104562.979,-37.86546367,-18.18011291,69016,2,in,windward,0.450960383,-4.243060754,1928.665,11.62342,1101.197,6.770119,NA,NA,0.369633085,0.451302217,0,16230,6.57577809707015,6.49200061423526,3.28548191974378,3.0422592246125,1.10117703208,0.890427670106911,3763184.047,3103461.782,6.57555557439615,6.49184654151489,eu_lower
bottom.small.fish.school,-32.40538465,-3.876107795,737169.5471,167785,33.35476654,32.7,29.17595969,35.52555937,3904685.427,3176369.768,-37.87950563,-18.19408131,71284,2,in,windward,0.443370489,-4.250967703,161.9929,10.2929,118.9504,3.423291,NA,NA,0.384536025,0.587782546,0,16234,6.59158616279933,6.50193119057441,2.21216868687034,2.07900170055315,1.05280548242725,0.645745511727054,3904523.4341,3176250.8176,6.59156814494225,6.50191492658213,eu_lower
bottom.small.fish.school,-32.40514974,-3.874708473,737169.5489,168865,32.153,29.7,20.70340607,35.27498368,4594566.177,3540760.466,-37.92216886,-18.24026213,79255,2,in,windward,0.286057679,-4.408699223,0.03542529,25.12885,0.003448381,8.569364,SaCoRhAl,1,0.478199236,0.620993136,0.006050668,16246,6.66224460571254,6.54909667019518,0.0151187683079137,0.00149503659086201,1.41712029569576,0.980883074613931,4594566.14157471,3540760.46255162,6.66224460236402,6.54909666977222,eu_lower
bottom.small.fish.school,-32.40576885,-3.872448272,737169.5506,169886,30.443,25.9,19.18279269,33.21525546,5231412.187,3857734.858,-37.97127579,-18.29130572,89102,2,in,windward,0.144480805,-4.627122187,992.7323,132.7433,441.6974,65.8942,SaCoRhAl,1,0.325296022,0.623723119,0.027375639,16257,6.71861902278933,6.58633248786456,2.99726940623732,2.6461069713374,2.12627203483598,1.8253884642971,5230419.4547,3857293.1606,6.71853660164291,6.58628275980304,eu_lower
bottom.small.fish.school,-32.40624619,-3.871006395,737169.5517,170545,29.476,24.3,19.35340397,29.80614198,5609092.207,4039877.602,-37.9952614,-18.31726534,94574,2,in,windward,0.237495822,-4.732032843,2558.229,90.89707,1183.799,42.72821,SaCoRhAl,1,0.310410471,0.629796531,0.006074454,16265,6.74889265679494,6.60636831479534,3.40810914832825,3.0736446789579,1.96330166477983,1.64076170000588,5606533.978,4038693.803,6.74869453596941,6.60624103554657,eu_lower
bottom.small.fish.school,-32.40699805,-3.868913024,737169.5532,171396,26.39,21.9,18.50718882,25.12146731,5788687.294,4101559.748,-38.00592818,-18.32792361,96926,2,in,windward,0.063312358,-4.88743274,688.6373,55.43892,249.8942,26.83847,SaCoRhAl,1,0.317710308,0.629498169,0.007684254,16275,6.76258016455377,6.6129491482473,2.83862074287769,2.39949062170875,1.75157869461937,1.44464536280574,5787998.6567,4101309.8538,6.76252849668796,6.61292268734984,eu_lower
bottom.small.fish.school,-32.40726284,-3.867771208,737169.554,171871,24.754,21.7,16.54901427,26.29637204,6637998.921,4514059.633,-38.04572126,-18.37234121,107252,2,in,windward,0.078375114,-4.983169864,1694.543,50.28354,894.9714,18.7275,SaCoRhAl,1,0.332185825,0.621551286,0.024091023,16281,6.82203724290397,6.65456738823764,3.22930880822553,2.95229414691612,1.7099779960233,1.29507205205413,6636304.378,4513164.6616,6.82192636242297,6.65448127515504,eu_lower
bottom.small.fish.school,-32.40753134,-3.866450204,737169.5549,172404,24.197,20.5,15.93809409,24.5898947,7015189.26,4681847.688,-38.06611496,-18.39306399,112467,2,in,windward,0.224407143,-5.097820913,1715.82,55.20473,956.5066,28.54849,SaCoRhAl,1,0.433605215,0.633808346,0.010576404,16288,6.8460394540882,6.67041737368599,3.23472476394098,2.98114177620066,1.74977286586193,1.4705352922757,7013473.44,4680891.1814,6.84593321858004,6.67032863780287,eu_lower
bottom.small.fish.school,-32.40712901,-3.864252266,737169.56,175442,22.301,20.5,17.58720567,23.48550556,7209677.778,4790201.225,-38.07260327,-18.40015792,114294,2,in,windward,0.457416384,-5.334989346,1008.525,27.47744,558.2014,10.57813,SaCoRhAl,1,0.449961319,0.602428099,0.018087972,16322,6.85791591547535,6.68035384814269,3.00411707833425,2.74756825002574,1.45450094550397,1.06363842154497,7208669.253,4789643.0236,6.85785515999744,6.68030323693625,eu_lower
bottom.small.fish.school,-32.40589189,-3.865658467,737169.5615,176389,23.639,21.3,16.88033942,25.89640984,8022653.305,5196863.131,-38.08956074,-18.43067123,122566,2,in,windward,0.319219589,-5.262469267,996.1879,27.3138,555.6367,16.085,SaCoRhAl,1,0.41730691,0.608775005,0.033014968,16331,6.90431807892,6.71574136259382,2.99877700008132,2.74557183671244,1.4519981600144,1.23261498313478,8021657.1171,5196307.4943,6.90426414841838,6.71569492634924,eu_lower
bottom.small.fish.school,-32.40400069,-3.867517065,737169.5638,177758,26.539,23.3,17.35939685,29.74815937,11251208.49,6761851.66,-36.89423769,-18.50028684,143717,2,in,windward,0.263400646,-5.053111453,2747.534,69.62687,1456.473,25.74774,SaCoRhAl,1,0.240993637,0.564215233,0.007537933,16344,7.05119921103394,6.83006570330551,3.43910111365796,3.16360051810712,1.84896995987075,1.42728709301171,11248460.956,6760395.187,7.05109314380857,6.82997214812892,eu_lower
bottom.small.fish.school,-32.4022067,-3.869193934,737169.5658,179023,30.777,26.9,18.60767705,33.20718051,11686239.19,7009436.633,-36.91379232,-18.51987292,150336,2,in,windward,0.150292585,-4.788734867,1275.246,72.42477,781.3484,25.04182,SaCoRhAl,1,0.488181579,0.614196769,0.008996527,16356,7.06767480822101,6.84568317592928,3.10593439393481,2.89340019871428,1.86584259478779,1.41567133275085,11684963.944,7008655.2846,7.06762741380568,6.84563476202923,eu_lower
bottom.small.fish.school,-32.40047585,-3.872506469,737169.5725,183072,33.491,31.5,27.01692084,35.08323174,11773951.85,7061659.828,-36.91818702,-18.52428312,151865,2,in,windward,0.446045992,-4.374895796,712.9625,47.89748,351.0166,17.36175,NA,NA,0.282399191,0.677723507,0.029884702,16391,7.0709222923029,6.84890685453756,2.85367540159303,2.54656314392817,1.68928647772699,1.26391407006375,11773238.8875,7061308.8114,7.07089599314418,6.84888526636374,eu_lower
bottom.small.fish.school,-32.39936997,-3.872526249,737169.5731,183443,34.049,32.7,28.78037142,35.91223155,11806375.25,7076530.651,-36.9202184,-18.52630246,152577,2,in,windward,0.464437382,-4.307960081,562.3303,31.91874,206.607,11.55407,NA,NA,0.247465654,0.681813286,0.028535084,16397,7.07211661936418,6.84982045346635,2.75076311137897,2.31724199277045,1.51744320377232,1.09878454589578,11805812.9197,7076324.044,7.07209593369761,6.84980777358384,eu_lower
bottom.small.fish.school,-32.39744993,-3.87432716,737169.5742,184117,36.354,34.3,30.40388429,37.41977922,11917663.44,7124381.88,-36.92369972,-18.52981316,153805,2,in,windward,0.459073046,-4.026871898,1697.577,41.04122,756.2869,14.24817,NA,NA,0.195649429,0.690779353,0.003475443,16409,7.07619115303809,6.85274725135872,3.23008523911722,2.87926044420488,1.62367531039094,1.18321772521781,11915965.863,7123625.5931,7.07612928681925,6.85270114650058,eu_lower
bottom.small.fish.school,-32.39550347,-3.876149414,737169.5753,184769,37.023,33.9,27.28600161,40.63254252,12094966.03,7235888.259,-36.93646399,-18.54251845,158393,2,in,windward,0.473051982,-3.744013016,16.16849,12.0477,11.73572,4.134139,NA,NA,0.472239892,0.695329664,0.001530771,16421,7.08260468884436,6.85949191161878,1.234732099849,1.10502350235719,1.11553396260592,0.710467622441346,12094949.86151,7235876.52328,7.08260410828133,6.85949120724612,eu_lower
bottom.small.fish.school,-32.39333979,-3.878175108,737169.5766,185540,40.072,38.9,31.84038365,44.38189725,12277797.51,7317216.052,-36.94418998,-18.55021868,161236,2,in,windward,0.564587968,-3.43220705,863.8312,23.5608,290.619,9.188237,NA,NA,0.351887012,0.693300768,0.009036089,16435,7.08912050192967,6.86434593778422,2.93693134901118,2.4648158163755,1.3902425086388,1.00809903901979,12276933.6788,7316925.433,7.0890899451225,6.86432868850302,meso_upper
bottom.small.fish.school,-32.39158205,-3.880282949,737169.5778,186227,42.712,41.3,39.01654384,43.51002732,12306124.67,7331617.365,-36.94540307,-18.5514256,161687,2,in,windward,0.563709455,-3.135227994,421.1755,23.03368,226.5528,9.859315,NA,NA,0.342916963,0.695768015,0.023203598,16448,7.09012134578442,6.86519985041344,2.62549302640522,2.35708218379788,1.38082027439649,1.03580243104447,12305703.4945,7331390.8122,7.09010648185969,6.86518643016348,meso_upper
bottom.small.fish.school,-32.38688113,-3.885870408,737169.5809,188068,44.05,42.5,38.7057425,46.18931142,12353604.33,7372317.269,-36.950259,-18.55631525,163505,2,in,windward,0.609129503,-2.35611825,24.73188,40.43233,16.8714,21.31163,NA,NA,0.356692788,0.690118903,0.03690216,16482,7.09179372248807,6.86760407579918,1.41047151741124,1.25215857536289,1.61733935708998,1.34853129929086,12353579.59812,7372300.3976,7.09179285303098,6.86760308192398,meso_upper
bottom.small.fish.school,-32.38340413,-3.875290931,737169.6321,211969,41.10937278,37.7,27.3211052,44.59139725,12671699.24,7529946.97,-36.96374488,-18.56976635,168662,2,in,windward,0.57822696,-2.95237799,966.3487,29.68252,407.0479,10.13279,NA,NA,0.349494309,0.67329942,0.041411328,16895,7.10283489075633,6.87679197534812,2.985583052354,2.61071114712086,1.48689102597935,1.04660401696377,12670732.8913,7529539.9221,7.10280177003036,6.87676849797008,meso_upper
bottom.small.fish.school,-32.38440319,-3.873328958,737169.633,212501,41.373,38.1,33.60896518,42.30512192,12749154.29,7577186.737,-36.96762339,-18.57360072,170175,2,in,windward,0.36846063,-3.154353211,293.845,47.01635,176.3597,15.49555,NA,NA,0.228882348,0.686220857,0.024600068,16906,7.10548141104098,6.87950804772628,2.46959376738321,2.24885494550757,1.68138914374461,1.21736680051082,12748860.445,7577010.3773,7.10547140122231,6.87949793936701,meso_upper
bottom.small.fish.school,-32.38535452,-3.871464089,737169.6338,213003,38.585,34.9,29.75127159,40.08204426,12774850.52,7594222.416,-36.97003602,-18.57604903,171123,2,in,windward,0.237913973,-3.297982647,480.6586,42.88549,321.1913,12.2668,NA,NA,0.330690309,0.684503148,0.022540487,16915,7.10635586110269,6.88048336958923,2.68273931900649,2.50811380916512,1.64232095180069,1.12276618210075,12774369.8614,7593901.2247,7.10633952030181,6.88046500108049,eu_lower
bottom.small.fish.school,-32.38914723,-3.865634802,737169.6365,214686,41.596,37.3,27.55625998,44.55116271,13121478.64,7792185.467,-36.98474734,-18.59083555,177019,2,in,windward,0.330789877,-3.581534259,1764.703,117.3063,929.6346,62.04206,NA,NA,0.430964969,0.652444473,0.024113381,16947,7.11798281089746,6.89165933666063,3.24691765489924,2.96877919510219,2.07300787212062,1.79963039597921,13119713.937,7791255.8324,7.11792439886336,6.89160752074682,meso_upper
bottom.small.fish.school,-32.39062271,-3.862427543,737169.6387,215982,34.309,29.9,22.22570174,35.69875015,13288702.05,7888779.584,-36.99379135,-18.59993212,180744,2,in,windward,0.637605922,-3.728239433,969.6005,82.6145,510.1095,37.78015,SaCoRhAl,1,0.477662043,0.62963416,0.043541617,16965,7.12348259676562,6.89700987690163,2.98704051070396,2.70851395326836,1.92228159710332,1.58860948457885,13287732.4495,7888269.4745,7.12345090763025,6.89698179335924,eu_lower
bottom.small.fish.school,-32.38992248,-3.856490676,737169.6468,220919,25.758,24.5,21.02233843,27.88060367,13547100.52,8006258.413,-36.99805763,-18.60426865,182529,2,in,windward,1.294177805,-3.711210238,2071.098,21.109,1005.234,5.90823,SaUn,2,0.464701126,0.626863097,0.013542375,17027,7.1318463853563,6.9034296576913,3.31641029154267,3.00269898776901,1.34456909968846,0.83936678837255,13545029.422,8005253.179,7.13177998479125,6.90337512598481,eu_lower
bottom.small.fish.school,-32.37945364,-3.847417963,737169.806,247323,26.762,24.5,20.86731627,28.06972004,13604732.5,8044276.401,-37.0020861,-18.60826788,184230,2,in,windward,0.407040236,-2.936910647,273.0426,15.9705,211.906,4.433687,SaAl,1,0.673965698,0.62610915,0.003040398,17581,7.13369003890424,6.90548703850928,2.4378180792688,2.32818790065943,1.22969463807737,0.735094617871362,13604459.4574,8044064.495,7.13368132266702,6.90547559797658,eu_lower
bottom.small.fish.school,-32.37699413,-3.828761224,737170.4901,275918,33.529,30.7,23.68973442,36.53966612,14471767.77,8576949.734,-37.01872151,-18.62515979,191467,2,in,windward,0.449217413,-2.658168764,2220.335,29.17623,1244.07,11.5901,Un,1,0.65591256,0.624757671,0.016489489,18107,7.1605216147476,6.93333291549757,3.34661405953015,3.09519376890897,1.47966498121598,1.10002917961348,14469547.435,8575705.664,7.16045497788837,6.93326991735978,eu_lower
bottom.small.fish.school,-32.38786592,-3.82905709,737170.4975,280462,25.684,24.1,21.21793158,27.02953794,14500987.19,8592767.62,-37.02053685,-18.62694176,192269,2,in,windward,0.019103446,-3.676753592,9.728814,25.8097,4.726517,4.918259,Sa,1,0.535603353,0.634206012,0.036093742,18161,7.16139759884468,6.93413311757508,1.03055171621353,0.757890554323258,1.42829195426361,0.772193967213513,14500977.461186,8592762.893483,7.16139730747339,6.93413287868806,eu_lower
bottom.small.fish.school,-32.37371357,-3.818042308,737170.5184,293231,35.945,34.5,29.72505605,38.70187326,14631750.82,8669630.64,-37.02429715,-18.63072011,193941,2,in,windward,0.19593787,-1.726208353,281.6426,18.69663,197.4343,7.103796,NA,1,0.736660439,0.633401848,0.003061385,18315,7.16529632613986,6.93800064532928,2.45123761947512,2.29761674348962,1.29439192679093,0.908688499826381,14631469.1774,8669433.2057,7.16528796644337,6.93799075498942,eu_lower
bottom.small.fish.school,-32.37256158,-3.817474991,737170.5194,293888,37.358,35.3,30.40337961,39.92957356,14697422.41,8707904.373,-37.02790977,-18.63437722,195561,2,in,windward,0.161469695,-1.584354418,569.5766,32.61949,314.7053,16.16573,NA,NA,0.814250705,0.63515377,0.068175123,18321,7.16724120570745,6.93991370100672,2.75631395677205,2.49928187280585,1.52659112100513,1.23466227721883,14696852.8334,8707589.6677,7.16722437495006,6.93989800524073,eu_lower
bottom.small.fish.school,-32.43858307,-3.798268158,737167.6572,36245,68.179,69.5,63.88649654,74.68509254,14710778.81,8729731.686,-37.03084456,-18.63716888,196887,2,off50m,leeward,1.231512792,0.349152112,9.490616,105.8389,15.77306,30.07871,NA,NA,0.425672124,0.64906835,0.028757863,13836,7.16763569503912,6.94100094533529,1.02080099034287,1.22461230052405,2.02872940793049,1.49246298401856,14710769.319384,8729715.91294,7.16763541485523,6.9410001606424,meso_middle
bottom.small.fish.school,-32.43569937,-3.802300713,737167.6601,38006,61.375,60.1,56.57137166,63.52668983,14710970.99,8730842.473,-37.0309813,-18.63728632,196949,2,off50m,leeward,0.992290671,0.80484724,0.3275959,88.10057,1.646055,23.3504,NA,NA,0.625672286,0.643223374,0.079682413,13860,7.16764136857713,6.94105620223643,0.123065902511705,0.422598867042812,1.94988048234286,1.38650609969299,14710970.6624041,8730840.826945,7.1676413589059,6.94105612035743,meso_middle
bottom.small.fish.school,-32.42886975,-3.814040313,737167.6689,43416,45.388,44.9,42.17611666,46.62469658,14712170.97,8731214.293,-37.03114886,-18.63744436,197025,2,out,leeward,0.35776067,-1.828486803,14.79216,94.6946,4.596461,25.53022,NA,NA,0.41016569,0.645731082,0.019473033,13927,7.16767679271082,6.94107469712027,1.19844153545,0.747913481643583,1.98088743144069,1.42374085135398,14712156.17784,8731209.696539,7.16767635605492,6.94107446849022,meso_upper
bottom.small.fish.school,-32.42708813,-3.81790461,737167.6718,45234,43.641,40.9,37.78602487,44.46699872,14718612.26,8737544.78,-37.03206706,-18.63835533,197442,2,out,leeward,0.596924543,-2.105690199,45.36906,75.64289,21.40109,20.36222,NA,NA,0.712130977,0.63830342,0,13948,7.16786689411153,6.94138946422719,1.66622829190722,1.3502691508997,1.8844718724717,1.3296463833589,14718566.89094,8737523.37891,7.16786555542816,6.94138840049752,meso_upper
bottom.small.fish.school,-32.43782221,-3.799385951,737167.658,36730,65.725,65.7,62.36020511,69.18353499,14721075.28,8743881.219,-37.03265177,-18.63890235,197708,2,off50m,leeward,1.173947714,0.499006327,3.529442,95.61258,4.088958,26.95186,NA,NA,0.382574669,0.641621854,0,13843,7.1679395630842,6.94170429898935,0.656044702841203,0.706628866584926,1.98503367992345,1.44641071243208,14721071.750558,8743877.130042,7.16793945896019,6.94170409589738,meso_middle
bottom.small.fish.school,-32.45852668,-3.890906871,737168.5659,80656,64.981,62.9,56.79760536,68.7850283,14754754.3,8770224.106,-37.03596482,-18.64218571,199222,2,off50m,windward,2.152249392,0.519123422,10.06872,75.47461,11.6627,22.09007,NA,NA,0.416064257,0.662978719,0.048198892,14533,7.16893201134591,6.94301074057687,1.04409740144983,1.10252631785189,1.88351727087699,1.36342524952903,14754744.23128,8770212.4433,7.16893171498105,6.94301016304898,meso_middle
bottom.small.fish.school,-32.45811774,-3.888260918,737168.6054,85508,55.464,51.5,43.55087129,58.71498196,14791970.82,10216404.65,-37.03981494,-18.60016657,200996,2,off50m,windward,1.902062439,0.486961208,59.9597,18.84769,91.68788,10.68378,NA,NA,0.543910919,0.691576136,0.035817138,14688,7.17002607078293,7.00929812858377,1.78504282105029,1.96702294888833,1.29770996809503,1.06758337082072,14791910.8603,10216312.96212,7.1700243103537,7.00929423095867,meso_upper
bottom.small.fish.school,-32.45355818,-3.889752468,737168.6083,86402,56.505,53.3,45.07050916,59.80437923,14793774.57,11027136.81,-37.04074521,-18.60105224,201427,2,off50m,windward,2.306960801,0.323968529,2.556216,125.8607,19.34854,225.0029,NA,NA,0.324096165,0.727638749,0.028927711,14712,7.17007902592126,7.04246280213835,0.550988131589278,1.30853325421528,2.10332710344564,2.35411401191695,14793772.013784,11027117.46146,7.17007895087952,7.04246204011182,meso_upper
bottom.small.fish.school,-32.44237451,-3.900085428,737168.6454,103768,59.144,58.5,50.99759653,65.27675885,14877300.19,11081890.14,-37.04362908,-18.60394906,202769,2,off50m,windward,2.287711758,0.39985262,480.6696,30.57403,352.5233,18.40857,NA,NA,0.317094218,0.697897561,0.009494297,14957,7.17252415536346,7.0446138796689,2.68274923720322,2.54841804254015,1.49933001727588,1.28799353827413,14876819.5204,11081537.6167,7.17251012354918,7.04460006421474,meso_upper
bottom.small.fish.school,-32.44035511,-3.899601673,737168.6664,107095,61.933,61.7,55.14815486,68.26862266,14938855.07,11131830.33,-37.04679171,-18.60707507,204251,2,off50m,windward,2.098132914,0.508618659,67.67324,42.18977,54.60357,54.02546,NA,NA,0.213358446,0.710853078,0.026417159,15077,7.17431734302775,7.04656661726269,1.83678753786933,1.7451026761419,1.63538089128999,1.74056368184104,14938787.39676,11131775.72643,7.17431537566284,7.04656448696745,meso_middle
bottom.small.fish.school,-32.43976197,-3.897492056,737168.6677,107501,60.483,56.7,41.61116426,67.64383848,15081673.63,11232754.25,-37.05452588,-18.6147588,207921,2,off50m,windward,2.134193162,0.696135081,26.59427,27.043,18.81419,17.93126,NA,NA,0.158226415,0.686315934,0.003018065,15087,7.1784495671431,7.05048629616397,1.44081890939366,1.29697632316425,1.44782447198196,1.277179520083,15081647.03573,11232735.43581,7.17844880132928,7.0504855687462,meso_middle
bottom.small.fish.school,-32.43559985,-3.887987784,737168.6744,109894,45.314,43.5,38.47870869,47.66434558,15093482.29,11244893.66,-37.05585646,-18.61604303,208559,2,in,windward,2.143314341,-1.675860832,96.25111,164.4133,114.7089,62.58718,SaUn,1,0.347401771,0.638238374,0.002985398,15137,7.1787894782814,7.05095539140393,1.98789456695532,2.06336676493476,2.21857042592021,1.80336956507489,15093386.03889,11244778.9511,7.17878670877761,7.05095096115377,meso_upper
bottom.small.fish.school,-32.4179429,-3.883366674,737168.7335,130789,32.971,27.9,18.67051023,34.86296514,15333412.12,11377683.76,-37.06859912,-18.62880909,214769,2,in,windward,0.572977089,-2.897571712,160.1096,19.27858,140.7106,6.367573,NA,NA,0.293720039,0.716256481,0.006086346,15596,7.18563883679793,7.05605389665894,2.20712141939382,2.15140233683413,1.30703754041693,0.867324447656013,15333252.0104,11377543.0494,7.18563430192508,7.05604852560004,eu_lower
bottom.small.fish.school,-32.41726527,-3.879314675,737168.7361,131450,28.435,26.7,21.5932764,30.89000729,15377657.88,11398230.71,-37.07103301,-18.63122023,215976,2,in,windward,0.553862308,-3.339084931,27.78773,28.25809,6.790105,5.059006,NA,NA,0.239226474,0.710114508,0.01517566,15615,7.18689022279387,7.05683748132281,1.45920742078842,0.891543311409827,1.46624597149759,0.782401382561821,15377630.09227,11398223.919895,7.18688943801455,7.05683722260671,eu_lower
bottom.small.fish.school,-32.41461866,-3.873036884,737169.4708,133329,24.048,24.1,20.68249201,27.27928077,15380022.06,11400902.98,-37.07143299,-18.63161152,216175,2,in,windward,0.673311152,-4.096357616,25.20173,22.67614,29.30076,5.11411,SaAl,1,0.739756515,0.623533934,0.07092527,15656,7.18695698662427,7.05693928799971,1.41832996706972,1.48145352156062,1.37431089934542,0.786333247926751,15379996.85827,11400873.67924,7.18695627498807,7.05693817184482,eu_lower
bottom.small.fish.school,-32.40809627,-3.886532849,737169.4817,140006,40.072,34.9,23.69417624,43.28376358,15723025.58,11625903.43,-37.08895812,-18.64905843,225077,2,in,windward,0.490081352,-3.05711241,861.0916,208.5141,430.0274,107.1939,SaAl,1,0.439259377,0.640049802,0.043555576,15732,7.19653614860387,7.06542674854517,2.9355534134593,2.63450487872354,2.32121325568483,2.03420277582582,15722164.4884,11625473.4026,7.19651236326145,7.06541068424823,meso_upper
bottom.small.fish.school,-32.40700301,-3.889008783,737169.4834,141037,42.489,40.5,35.44520067,46.05078744,15810783.22,11681706.17,-37.09568043,-18.65569134,228588,2,in,windward,0.438680444,-2.809495323,108.9683,37.6323,88.49715,19.36411,SaAl,2,0.25353666,0.624491777,0.013625261,15745,7.19895341161291,7.06750631540761,2.04126751134753,1.95180920560663,1.58695056492901,1.3088654342828,15810674.2517,11681617.67285,7.19895041843473,7.06750302530891,meso_upper
bottom.small.fish.school,-32.40599223,-3.890671287,737169.4847,141856,44.645,43.9,38.54815514,49.63176104,15928438.02,11747255.06,-37.10066554,-18.66072168,231227,2,in,windward,0.485299203,-2.65169398,0.00375904,18.64517,0.04634353,6.21295,NA,1,0.396875945,0.616758939,0.020982175,15755,7.20217321721874,7.06993643535952,0.0016294696236611,0.019674293221052,1.29325579134291,0.858112921681352,15928438.016241,11747255.0136565,7.20217321711625,7.06993643364621,meso_upper
bottom.small.fish.school,-32.39400969,-3.912760034,737169.4975,146896,48.326,45.5,39.08482573,51.32891213,16042042.89,12154008.4,-37.10835132,-18.66836571,235356,2,in,windward,0.715996152,-0.334973493,287.7226,35.41964,241.1377,24.05297,NA,NA,0.435578785,0.739153908,0.015483387,15873,7.20525970020745,7.08471956789796,2.46048077997057,2.38406241285065,1.56133564857625,1.39885921835308,16041755.1674,12153767.2623,7.20525191083479,7.08471095133302,meso_upper
bottom.small.fish.school,-32.39253521,-3.915122488,737169.5192,151078,48.102,45.1,38.27898196,51.39944977,16076288.87,12187034.41,-37.11124426,-18.67124255,236929,2,in,windward,0.424358885,-0.365903524,70.17887,113.0933,78.21705,79.17304,NA,NA,0.517437781,0.6877269,0.001491666,16010,7.20618582831164,7.0858980729963,1.85235108908143,1.89881866547832,2.05726014171476,1.90402835148056,16076218.69113,12186956.19295,7.20618393245366,7.08589528566197,meso_upper
bottom.small.fish.school,-32.39311155,-3.912956266,737169.5202,151693,47.917,45.3,39.53437782,50.64427068,16212030.94,12283308.86,-37.11819051,-18.67814715,240749,2,in,windward,0.671812349,-0.388938522,248.0849,24.36409,151.1544,14.60006,NA,NA,0.309747946,0.676494463,0.013748166,16021,7.20983745069216,7.08931540754199,2.39634740057767,2.18228451580093,1.40421928553503,1.19312626871464,16211782.8551,12283157.7056,7.20983080484247,7.08931006322303,meso_upper
